time,close,open,high,low,volume
2018/04/25 06:00:00,109.45,108.842,109.461,108.797,21756
2018/04/26 06:00:00,109.333,109.453,109.509,109.074,20329
2018/04/27 06:00:00,109.087,109.336,109.552,108.988,20010
2018/04/30 06:00:00,109.373,109.128,109.459,109.029,14705
2018/05/01 06:00:00,109.888,109.36,109.895,109.254,15771
2018/05/02 06:00:00,109.87,109.888,110.044,109.603,22562
2018/05/03 06:00:00,109.225,109.905,109.952,108.937,24122
2018/05/04 06:00:00,109.14,109.251,109.281,108.656,18858
2018/05/07 06:00:00,109.124,109.156,109.406,108.765,13743
2018/05/08 06:00:00,109.154,109.069,109.358,108.839,20663
2018/05/09 06:00:00,109.766,109.154,109.84,109.006,19132
2018/05/10 06:00:00,109.422,109.776,110.026,109.327,22886
2018/05/11 06:00:00,109.427,109.422,109.574,109.161,15635
2018/05/14 06:00:00,109.682,109.39,109.682,109.217,13675
2018/05/15 06:00:00,110.379,109.696,110.461,109.67,21841
2018/05/16 06:00:00,110.425,110.375,110.425,110.047,21402
2018/05/17 06:00:00,110.804,110.416,110.865,110.083,19763
2018/05/18 06:00:00,110.798,110.804,111.09,110.615,17116
2018/05/21 06:00:00,111.085,110.937,111.403,110.831,14791
2018/05/22 06:00:00,110.925,111.082,111.192,110.802,16498
2018/05/23 06:00:00,110.107,110.949,110.949,109.566,34221
2018/05/24 06:00:00,109.285,110.107,110.159,108.962,31540
2018/05/25 06:00:00,109.436,109.285,109.752,109.132,26752
2018/05/28 06:00:00,109.447,109.809,109.849,109.241,19669
2018/05/29 06:00:00,108.803,109.454,109.477,108.121,51691
2018/05/30 06:00:00,108.932,108.805,109.081,108.359,42216
2018/05/31 06:00:00,108.85,108.943,109.011,108.394,36062
2018/06/01 06:00:00,109.559,108.865,109.754,108.731,29026
2018/06/04 06:00:00,109.841,109.559,109.861,109.379,18537
2018/06/05 06:00:00,109.825,109.832,110.012,109.48,20389
2018/06/06 06:00:00,110.211,109.837,110.275,109.799,19927
2018/06/07 06:00:00,109.726,110.211,110.229,109.485,23872
2018/06/08 06:00:00,109.58,109.719,109.859,109.206,25222
2018/06/11 06:00:00,110.059,109.373,110.125,109.339,17011
2018/06/12 06:00:00,110.403,110.059,110.503,110.017,24436
2018/06/13 06:00:00,110.372,110.393,110.858,110.28,19785
2018/06/14 06:00:00,110.659,110.364,110.704,109.923,21491
2018/06/15 06:00:00,110.7,110.693,110.91,110.396,24202
2018/06/18 06:00:00,110.579,110.72,110.76,110.31,12874
2018/06/19 06:00:00,110.089,110.578,110.6,109.56,30300
2018/06/20 06:00:00,110.379,110.092,110.457,109.862,21035
2018/06/21 06:00:00,110.0,110.371,110.765,109.851,25689
2018/06/22 06:00:00,110.009,110.021,110.224,109.809,16841
2018/06/25 06:00:00,109.804,109.908,110.081,109.377,25837
2018/06/26 06:00:00,110.081,109.811,110.23,109.377,21885
2018/06/27 06:00:00,110.295,110.086,110.497,109.693,30857
2018/06/28 06:00:00,110.524,110.289,110.656,109.975,25568
2018/06/29 06:00:00,110.768,110.536,110.954,110.384,26540
2018/07/02 06:00:00,110.92,110.715,111.071,110.612,23136
2018/07/03 06:00:00,110.629,110.908,111.144,110.515,22682
2018/07/04 06:00:00,110.534,110.635,110.656,110.285,19695
2018/07/05 06:00:00,110.685,110.527,110.767,110.298,21016
2018/07/06 06:00:00,110.508,110.628,110.793,110.39,19172
2018/07/09 06:00:00,110.87,110.487,110.91,110.359,12954
2018/07/10 06:00:00,111.036,110.851,111.36,110.823,13713
2018/07/11 06:00:00,112.051,111.008,112.181,110.776,31255
2018/07/12 06:00:00,112.553,112.029,112.635,111.928,21158
2018/07/13 06:00:00,112.404,112.558,112.808,112.284,17279
2018/07/16 06:00:00,112.32,112.252,112.57,112.235,12518
2018/07/17 06:00:00,112.908,112.32,112.933,112.231,19645
2018/07/18 06:00:00,112.866,112.914,113.144,112.723,17432
2018/07/19 06:00:00,112.501,112.887,113.187,112.072,26697
2018/07/20 06:00:00,111.474,112.504,112.631,111.401,33445
2018/07/23 06:00:00,111.164,111.42,111.523,110.76,16040
